Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-79,-89,-3006,-5433,-2575,-6632,-4447,-322,3223,-357,5088,-1125,-851,-2333,-6860,-3459,disgust
-79,-89,-3006,-5433,-2575,-6632,-4447,-322,3223,-357,5088,-1125,-851,-2333,-6860,-3459,disgust
-15,109,-2346,6858,7520,530,-6859,1118,-1938,-6871,-5342,-5224,-1057,6492,620,1605,disgust
-15,109,-2346,6858,7520,530,-6859,1118,-1938,-6871,-5342,-5224,-1057,6492,620,1605,disgust
-26,-64,4851,7398,6085,-6041,4802,-780,-7650,-5295,3467,3298,4758,-3414,2711,-5077,disgust
-26,-64,4851,7398,6085,-6041,4802,-780,-7650,-5295,3467,3298,4758,-3414,2711,-5077,disgust
51,-1,-7714,2180,-6743,409,-3220,-6452,-3220,-1609,5183,6601,940,1066,-2119,6242,disgust
51,-1,-7714,2180,-6743,409,-3220,-6452,-3220,-1609,5183,6601,940,1066,-2119,6242,disgust
19,36,-4995,4388,-5795,-3064,-5378,-6536,3191,-1868,4781,1200,-4042,-1363,-2540,-7991,disgust
19,36,-4995,4388,-5795,-3064,-5378,-6536,3191,-1868,4781,1200,-4042,-1363,-2540,-7991,disgust
143,-26,-6939,4994,7241,6619,-3122,7492,-95,-6750,-1970,2887,8041,-428,-3978,-1741,disgust
143,-26,-6939,4994,7241,6619,-3122,7492,-95,-6750,-1970,2887,8041,-428,-3978,-1741,disgust
-11,-35,5592,7488,-2943,-7219,-5941,6681,-7350,1812,4162,5626,-2231,5019,-3283,3168,disgust
