Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-22,128,7583,-419,7466,545,-101,-5648,-7886,2047,-986,-1177,-6,6376,-6525,-709,scared
-63,57,-828,4596,5642,-5235,6185,4155,-1336,-3553,1423,7670,7564,-4508,5895,-3870,scared
-63,57,-828,4596,5642,-5235,6185,4155,-1336,-3553,1423,7670,7564,-4508,5895,-3870,scared
62,-14,-5885,-4449,5631,2873,341,865,-7466,5647,1213,6990,-795,-5399,-496,-8188,scared
62,-14,-5885,-4449,5631,2873,341,865,-7466,5647,1213,6990,-795,-5399,-496,-8188,scared
94,55,-3079,816,1757,-5727,4667,3447,-1133,4418,1583,4432,-954,-3280,-2336,6942,scared
94,55,-3079,816,1757,-5727,4667,3447,-1133,4418,1583,4432,-954,-3280,-2336,6942,scared
76,13,347,-3316,7789,-8006,3316,5357,2106,6832,7614,-6224,-5110,-4074,4381,5661,scared
76,13,347,-3316,7789,-8006,3316,5357,2106,6832,7614,-6224,-5110,-4074,4381,5661,scared
-37,-54,-5639,2856,-5116,4407,7987,-3480,2921,-787,7770,-1409,1521,7540,2229,1079,scared
-37,-54,-5639,2856,-5116,4407,7987,-3480,2921,-787,7770,-1409,1521,7540,2229,1079,scared
-6,83,-5980,-7253,1817,887,-714,1298,-4109,-7810,6306,-1062,-1920,-3879,-5559,-8150,scared
-6,83,-5980,-7253,1817,887,-714,1298,-4109,-7810,6306,-1062,-1920,-3879,-5559,-8150,scared
92,-25,7750,-5967,-2147,-7054,7769,4433,-6946,4577,-1072,7467,6972,445,95,-556,scared
92,-25,7750,-5967,-2147,-7054,7769,4433,-6946,4577,-1072,7467,6972,445,95,-556,scared
113,0,3383,-619,5870,7626,4122,-1654,-7561,-4286,2827,-4078,6570,-840,7943,-5921,scared
113,0,3383,-619,5870,7626,4122,-1654,-7561,-4286,2827,-4078,6570,-840,7943,-5921,scared
-19,33,-3541,1095,-535,-7510,538,-199,-896,-5575,3548,2253,-1763,-7142,-6136,-8000,scared
-19,33,-3541,1095,-535,-7510,538,-199,-896,-5575,3548,2253,-1763,-7142,-6136,-8000,scared
44,-25,5459,5712,-3066,5284,-7580,4115,3024,-3523,6721,-3610,-8135,-7758,7736,5529,scared
44,-25,5459,5712,-3066,5284,-7580,4115,3024,-3523,6721,-3610,-8135,-7758,7736,5529,scared
82,-31,-5554,2822,2503,6226,8098,2564,4282,-6348,-7850,7937,3938,-5378,2569,4201,scared
82,-31,-5554,2822,2503,6226,8098,2564,4282,-6348,-7850,7937,3938,-5378,2569,4201,scared
-75,129,-3888,6243,1528,-6467,-247,-1538,5663,5778,-5888,-7419,4057,-2782,2484,2376,scared
-75,129,-3888,6243,1528,-6467,-247,-1538,5663,5778,-5888,-7419,4057,-2782,2484,2376,scared
109,-86,-2523,-8159,3997,-6589,-3691,1919,-7647,2505,-7967,-3010,-1127,5712,-6698,2761,scared
109,-86,-2523,-8159,3997,-6589,-3691,1919,-7647,2505,-7967,-3010,-1127,5712,-6698,2761,scared
-86,117,350,-3998,-3312,542,6432,5809,2899,2191,4832,-7755,7732,2649,-5262,2275,scared
-86,117,350,-3998,-3312,542,6432,5809,2899,2191,4832,-7755,7732,2649,-5262,2275,scared
-105,-54,6959,-1234,-1614,404,4594,-4707,-5055,-3844,557,1189,5988,-1100,-7973,-588,scared
-105,-54,6959,-1234,-1614,404,4594,-4707,-5055,-3844,557,1189,5988,-1100,-7973,-588,scared
25,-72,5045,-3844,-3460,-7879,-4540,8025,-5072,-4469,-65,-2561,-3160,3632,1300,4412,scared
25,-72,5045,-3844,-3460,-7879,-4540,8025,-5072,-4469,-65,-2561,-3160,3632,1300,4412,scared
-62,-80,4337,7598,-3500,1939,-6035,-3254,3863,844,-6728,2799,6958,2333,4459,7641,scared
-62,-80,4337,7598,-3500,1939,-6035,-3254,3863,844,-6728,2799,6958,2333,4459,7641,scared
150,54,946,-7233,4538,7092,1435,-2601,-3408,-5035,4270,-3,-6622,572,7348,6213,scared
150,54,946,-7233,4538,7092,1435,-2601,-3408,-5035,4270,-3,-6622,572,7348,6213,scared
44,118,7562,-2333,-7322,-1563,290,-2920,670,-3595,3833,4544,8067,3706,-3922,4769,scared
44,118,7562,-2333,-7322,-1563,290,-2920,670,-3595,3833,4544,8067,3706,-3922,4769,scared
-36,-58,6585,2936,2112,-2170,-1146,1089,-877,-5927,-7039,4342,2024,5264,-960,6849,scared
-36,-58,6585,2936,2112,-2170,-1146,1089,-877,-5927,-7039,4342,2024,5264,-960,6849,scared
22,-11,1055,7913,-5035,7719,-6120,6036,-879,-4743,2169,5767,-1682,227,-1742,-5172,scared
22,-11,1055,7913,-5035,7719,-6120,6036,-879,-4743,2169,5767,-1682,227,-1742,-5172,scared
92,76,7668,4945,-1740,-5551,-697,6785,7600,3992,391,5352,1878,-8037,-3178,-213,scared
92,76,7668,4945,-1740,-5551,-697,6785,7600,3992,391,5352,1878,-8037,-3178,-213,scared
124,-81,3908,-7992,531,6747,-7569,-415,-6285,-5532,-5951,-460,-1142,7587,-2006,1129,scared
124,-81,3908,-7992,531,6747,-7569,-415,-6285,-5532,-5951,-460,-1142,7587,-2006,1129,scared
-92,1,2154,-6558,7797,-2931,2007,3129,-5100,-5744,5878,-4263,-7668,8120,8151,4622,scared
-92,1,2154,-6558,7797,-2931,2007,3129,-5100,-5744,5878,-4263,-7668,8120,8151,4622,scared
148,74,-454,-2898,-1338,1118,4436,-4392,6325,-1548,-5248,-4813,-4360,3324,2855,7800,scared
148,74,-454,-2898,-1338,1118,4436,-4392,6325,-1548,-5248,-4813,-4360,3324,2855,7800,scared
42,102,1035,-4466,6497,4308,-3935,6130,-1108,-2172,-2197,478,-2626,-2838,909,-6653,scared
42,102,1035,-4466,6497,4308,-3935,6130,-1108,-2172,-2197,478,-2626,-2838,909,-6653,scared
-55,52,-6724,-1329,6107,3612,-6032,5556,5008,-5921,6544,-1160,6187,-2815,-36,-5970,scared
-55,52,-6724,-1329,6107,3612,-6032,5556,5008,-5921,6544,-1160,6187,-2815,-36,-5970,scared
12,-83,-496,-2467,-1176,-2734,3973,-7272,2534,-7196,-7699,1180,-4868,-6645,-4803,-7604,scared
12,-83,-496,-2467,-1176,-2734,3973,-7272,2534,-7196,-7699,1180,-4868,-6645,-4803,-7604,scared
40,8,-7385,-6630,2326,4536,5082,6413,-4614,-3067,-4050,5197,-3126,-1181,466,1249,scared
40,8,-7385,-6630,2326,4536,5082,6413,-4614,-3067,-4050,5197,-3126,-1181,466,1249,scared
-17,-57,-6160,3084,7465,-7509,-5010,7010,-6356,-11,2028,7946,-2633,-3582,-3665,7290,scared
-17,-57,-6160,3084,7465,-7509,-5010,7010,-6356,-11,2028,7946,-2633,-3582,-3665,7290,scared
33,11,5562,3716,719,3445,-7808,4051,5943,673,6340,-6149,-4584,-613,783,1276,scared
33,11,5562,3716,719,3445,-7808,4051,5943,673,6340,-6149,-4584,-613,783,1276,scared
-26,-10,3903,6848,-541,-4864,6309,-4205,-519,1559,353,-7346,833,593,2848,-500,scared
-26,-10,3903,6848,-541,-4864,6309,-4205,-519,1559,353,-7346,833,593,2848,-500,scared
146,0,-5033,-2740,1953,3930,49,2052,3784,-5261,-3495,5978,-763,-1340,-5518,8015,scared
146,0,-5033,-2740,1953,3930,49,2052,3784,-5261,-3495,5978,-763,-1340,-5518,8015,scared
120,12,-6856,-4110,-3654,4561,-7965,8060,7793,2594,-7440,7903,4087,-7291,1767,232,scared
120,12,-6856,-4110,-3654,4561,-7965,8060,7793,2594,-7440,7903,4087,-7291,1767,232,scared
124,123,-3019,1462,5722,-4807,-4518,-2645,-11,1547,-6047,-3941,-6312,-4453,-6158,-2534,scared
124,123,-3019,1462,5722,-4807,-4518,-2645,-11,1547,-6047,-3941,-6312,-4453,-6158,-2534,scared
-45,132,1959,5777,7783,-3477,-6658,-3955,6286,-1835,-6482,-3574,-1418,-7965,-658,3517,scared
-45,132,1959,5777,7783,-3477,-6658,-3955,6286,-1835,-6482,-3574,-1418,-7965,-658,3517,scared
98,-21,5790,-4073,5506,-887,-2166,3124,5597,-1152,1751,-5817,-4668,777,-3595,-4948,scared
98,-21,5790,-4073,5506,-887,-2166,3124,5597,-1152,1751,-5817,-4668,777,-3595,-4948,scared
-21,97,-929,488,2392,5929,4183,-4669,-3332,8109,-6863,1681,-6688,6035,6253,4492,scared
-21,97,-929,488,2392,5929,4183,-4669,-3332,8109,-6863,1681,-6688,6035,6253,4492,scared
-37,78,-5707,7756,954,4993,-720,6661,-3267,6156,-2437,341,4536,1622,-5113,-7329,scared
-37,78,-5707,7756,954,4993,-720,6661,-3267,6156,-2437,341,4536,1622,-5113,-7329,scared
80,45,-7280,-5629,-1633,-8070,8066,-6155,-5705,-5310,5474,-2604,2124,-6924,-56,-6170,scared
80,45,-7280,-5629,-1633,-8070,8066,-6155,-5705,-5310,5474,-2604,2124,-6924,-56,-6170,scared
74,42,-3735,5742,5351,-6744,-471,6194,6908,808,-3044,4433,-5048,-3401,-7162,-7645,scared
74,42,-3735,5742,5351,-6744,-471,6194,6908,808,-3044,4433,-5048,-3401,-7162,-7645,scared
111,116,5339,7389,-5255,-4754,-1,-4737,-6177,-3634,2048,2406,-3414,-1163,5867,7492,scared
111,116,5339,7389,-5255,-4754,-1,-4737,-6177,-3634,2048,2406,-3414,-1163,5867,7492,scared
-91,17,-7178,5944,-4688,18,-2390,6403,-5258,-4730,6105,-6532,4611,-1715,-4741,2608,scared
-91,17,-7178,5944,-4688,18,-2390,6403,-5258,-4730,6105,-6532,4611,-1715,-4741,2608,scared
71,27,1284,1746,-3664,-4645,3905,-4316,-1530,6009,-5616,-4625,2504,2364,-601,4966,scared
71,27,1284,1746,-3664,-4645,3905,-4316,-1530,6009,-5616,-4625,2504,2364,-601,4966,scared
44,18,5546,6471,3454,-5311,1604,-2521,-5883,-5431,4862,-7566,1121,2010,-4441,4764,scared
44,18,5546,6471,3454,-5311,1604,-2521,-5883,-5431,4862,-7566,1121,2010,-4441,4764,scared
-90,102,3463,5035,-3814,-2776,2722,-3778,4476,2975,6116,-6199,226,6350,7886,-5178,scared
-90,102,3463,5035,-3814,-2776,2722,-3778,4476,2975,6116,-6199,226,6350,7886,-5178,scared
58,-48,-3731,-3553,-2001,3556,4106,-7859,8038,-3298,5440,-2498,5359,2019,-315,-2408,scared
58,-48,-3731,-3553,-2001,3556,4106,-7859,8038,-3298,5440,-2498,5359,2019,-315,-2408,scared
41,7,704,7052,-7088,-4325,1983,694,2325,5701,-8013,1893,7245,188,-7461,4366,scared
41,7,704,7052,-7088,-4325,1983,694,2325,5701,-8013,1893,7245,188,-7461,4366,scared
75,-11,-8022,5292,6515,5952,-7005,4470,-2434,667,3269,-7278,3668,7777,-7309,-7126,scared
75,-11,-8022,5292,6515,5952,-7005,4470,-2434,667,3269,-7278,3668,7777,-7309,-7126,scared
37,108,-3382,-7350,-1607,-1901,8012,4388,-4386,3180,-6556,-2428,273,5440,1273,-2743,scared
37,108,-3382,-7350,-1607,-1901,8012,4388,-4386,3180,-6556,-2428,273,5440,1273,-2743,scared
113,90,6713,759,158,4378,7852,2878,6198,-5820,7998,1737,-4691,-2680,6420,-3179,scared
113,90,6713,759,158,4378,7852,2878,6198,-5820,7998,1737,-4691,-2680,6420,-3179,scared
-40,128,-5316,-2192,2693,-874,-3359,4213,4409,-5518,-191,-5381,7676,1690,-7741,3868,scared
-40,128,-5316,-2192,2693,-874,-3359,4213,4409,-5518,-191,-5381,7676,1690,-7741,3868,scared
81,51,3731,-3367,-1881,-2188,2305,1894,-2082,2699,5091,5089,2373,3115,-4266,-6720,scared
81,51,3731,-3367,-1881,-2188,2305,1894,-2082,2699,5091,5089,2373,3115,-4266,-6720,scared
41,119,-3819,-3554,-6290,1362,-686,5089,-4330,6863,-2328,7949,-5723,-4534,6095,7879,scared
41,119,-3819,-3554,-6290,1362,-686,5089,-4330,6863,-2328,7949,-5723,-4534,6095,7879,scared
15,87,3536,-3392,-7378,-7482,6934,2459,2217,6675,3251,3411,3343,-5318,277,6909,scared
15,87,3536,-3392,-7378,-7482,6934,2459,2217,6675,3251,3411,3343,-5318,277,6909,scared
72,44,1122,99,4503,-5211,1923,-2399,6278,6959,1297,7977,7867,6884,-3116,1910,scared
72,44,1122,99,4503,-5211,1923,-2399,6278,6959,1297,7977,7867,6884,-3116,1910,scared
-66,-28,-2676,7830,1607,4001,882,7102,4319,-6560,7812,-3311,-7084,307,6759,2392,scared
-66,-28,-2676,7830,1607,4001,882,7102,4319,-6560,7812,-3311,-7084,307,6759,2392,scared
105,16,-7256,-6607,-3369,6609,-1069,-4754,-6389,-6452,5677,7995,3063,441,5442,-2099,scared
105,16,-7256,-6607,-3369,6609,-1069,-4754,-6389,-6452,5677,7995,3063,441,5442,-2099,scared
98,53,-4674,3921,5825,-5351,-1576,4678,7130,6700,7928,-3307,4695,-6452,2995,-3350,scared
98,53,-4674,3921,5825,-5351,-1576,4678,7130,6700,7928,-3307,4695,-6452,2995,-3350,scared
-5,58,-3671,-4594,-5940,-1082,-2355,2867,7773,5631,4445,-5365,-1291,-1564,-7386,-3172,scared
-5,58,-3671,-4594,-5940,-1082,-2355,2867,7773,5631,4445,-5365,-1291,-1564,-7386,-3172,scared
110,-63,-6512,5023,-4916,3366,-5153,1293,5972,6054,858,-4190,-7186,3250,2184,7698,scared
110,-63,-6512,5023,-4916,3366,-5153,1293,5972,6054,858,-4190,-7186,3250,2184,7698,scared
14,31,-3937,3127,6573,176,-3610,-7031,-6810,-391,-2504,-1593,-6608,-3109,8,1877,scared
14,31,-3937,3127,6573,176,-3610,-7031,-6810,-391,-2504,-1593,-6608,-3109,8,1877,scared
13,89,7744,4085,-4646,2704,-7986,7428,6394,4087,-3928,7560,3136,2198,4703,-1045,scared
13,89,7744,4085,-4646,2704,-7986,7428,6394,4087,-3928,7560,3136,2198,4703,-1045,scared
41,142,-7949,-263,-7836,6546,5365,-1115,-4955,167,-3905,2339,6740,-5362,-2025,-4658,scared
41,142,-7949,-263,-7836,6546,5365,-1115,-4955,167,-3905,2339,6740,-5362,-2025,-4658,scared
-41,20,7944,-4971,-7078,4854,-211,-96,1898,-4745,-4872,7170,5032,-4922,2202,-6057,scared
-41,20,7944,-4971,-7078,4854,-211,-96,1898,-4745,-4872,7170,5032,-4922,2202,-6057,scared
-36,68,7865,-3403,3459,4722,5018,1657,2307,7039,-2241,-2325,-1084,-188,6375,-6609,scared
-36,68,7865,-3403,3459,4722,5018,1657,2307,7039,-2241,-2325,-1084,-188,6375,-6609,scared
-79,-61,2513,-1914,-7747,-6225,-4947,-3461,-2067,3469,3816,-4440,-1941,7169,6102,-3566,scared
-79,-61,2513,-1914,-7747,-6225,-4947,-3461,-2067,3469,3816,-4440,-1941,7169,6102,-3566,scared
-44,140,-2164,-4010,-537,6027,-5139,6184,7530,-2561,-2366,-5619,5577,6227,-3124,-7798,scared
-44,140,-2164,-4010,-537,6027,-5139,6184,7530,-2561,-2366,-5619,5577,6227,-3124,-7798,scared
-43,-9,-3546,529,-1498,-4094,4279,-2085,1508,8135,7746,-5472,-5998,1177,-1308,-2783,scared
-43,-9,-3546,529,-1498,-4094,4279,-2085,1508,8135,7746,-5472,-5998,1177,-1308,-2783,scared
-50,-51,-847,5544,-1095,5653,7834,-1370,-1217,-6040,-3649,-4180,-357,-4207,-6519,-7806,scared
-50,-51,-847,5544,-1095,5653,7834,-1370,-1217,-6040,-3649,-4180,-357,-4207,-6519,-7806,scared
-23,-61,4987,1475,1781,6665,2860,4266,-3289,-1493,-2699,1260,-910,-890,2242,-4453,scared
-23,-61,4987,1475,1781,6665,2860,4266,-3289,-1493,-2699,1260,-910,-890,2242,-4453,scared
34,-85,-3121,6527,1084,4389,2803,-4679,-8021,-2135,-231,3543,3239,-3670,-4093,1502,scared
34,-85,-3121,6527,1084,4389,2803,-4679,-8021,-2135,-231,3543,3239,-3670,-4093,1502,scared
122,-45,-6227,4649,6996,5701,5901,6933,-2636,-4647,37,-6907,-5852,1119,3753,-7771,scared
122,-45,-6227,4649,6996,5701,5901,6933,-2636,-4647,37,-6907,-5852,1119,3753,-7771,scared
140,57,-1313,-7131,-974,-1899,-2314,6745,3215,3218,6309,-1821,-4466,-4013,3371,-3578,scared
140,57,-1313,-7131,-974,-1899,-2314,6745,3215,3218,6309,-1821,-4466,-4013,3371,-3578,scared
-36,111,-6675,5216,-5392,-2938,1160,4722,-1729,5643,-611,-3142,-975,5438,-1581,-6567,scared
-36,111,-6675,5216,-5392,-2938,1160,4722,-1729,5643,-611,-3142,-975,5438,-1581,-6567,scared
43,126,-5460,-3050,7066,6433,3958,7615,7469,4641,-5467,5046,-6189,3201,6208,4509,scared
43,126,-5460,-3050,7066,6433,3958,7615,7469,4641,-5467,5046,-6189,3201,6208,4509,scared
27,112,-5118,-3173,-7894,-1998,188,-7039,-255,2921,-4002,-6152,1469,90,-7371,-7291,scared
27,112,-5118,-3173,-7894,-1998,188,-7039,-255,2921,-4002,-6152,1469,90,-7371,-7291,scared
-17,-71,-1134,-5841,7439,5749,1700,-7823,2159,-5337,4216,7752,7119,-3803,1141,-4046,scared
-17,-71,-1134,-5841,7439,5749,1700,-7823,2159,-5337,4216,7752,7119,-3803,1141,-4046,scared
117,82,4902,-7512,3268,-6908,-2438,-1868,7452,2519,7027,-261,-8020,-6137,-4862,-6292,scared
117,82,4902,-7512,3268,-6908,-2438,-1868,7452,2519,7027,-261,-8020,-6137,-4862,-6292,scared
57,-57,1794,1934,-5461,2358,-5669,525,-6322,-2835,-7227,7715,-2623,5022,-1298,-6849,scared
57,-57,1794,1934,-5461,2358,-5669,525,-6322,-2835,-7227,7715,-2623,5022,-1298,-6849,scared
-90,-44,-2932,-4853,3414,-7587,-4251,-1370,7775,3975,404,-5219,-2135,714,-4091,804,scared
-90,-44,-2932,-4853,3414,-7587,-4251,-1370,7775,3975,404,-5219,-2135,714,-4091,804,scared
-39,111,-4847,-8014,1587,-183,-4834,7109,-4710,2082,795,-1177,-5318,-7084,-2437,-5106,scared
-39,111,-4847,-8014,1587,-183,-4834,7109,-4710,2082,795,-1177,-5318,-7084,-2437,-5106,scared
26,-32,-5614,4751,-4776,5723,1892,5874,-2321,5067,-4275,-180,1115,-7,-7671,-3401,scared
26,-32,-5614,4751,-4776,5723,1892,5874,-2321,5067,-4275,-180,1115,-7,-7671,-3401,scared
-61,-76,2073,2300,7919,1131,3910,-5576,-5703,-5161,3308,-7491,6445,6208,3078,-3104,scared
-61,-76,2073,2300,7919,1131,3910,-5576,-5703,-5161,3308,-7491,6445,6208,3078,-3104,scared
-60,50,-170,5793,-7846,-3091,5631,-2854,7705,1432,-6718,-5376,-2806,3160,-7015,7697,scared
-60,50,-170,5793,-7846,-3091,5631,-2854,7705,1432,-6718,-5376,-2806,3160,-7015,7697,scared
-32,18,5529,-5726,5374,4592,5723,1591,7645,-1544,4817,2431,-2352,16,-4893,7722,scared
-32,18,5529,-5726,5374,4592,5723,1591,7645,-1544,4817,2431,-2352,16,-4893,7722,scared
36,91,7195,-6815,4044,3134,902,-7223,-3504,5223,2366,3142,-4803,-604,-6816,-7632,scared
36,91,7195,-6815,4044,3134,902,-7223,-3504,5223,2366,3142,-4803,-604,-6816,-7632,scared
41,-82,5923,-6414,-1121,3091,7915,-6831,1227,-436,6706,-2467,-7103,3131,1213,-3042,scared
41,-82,5923,-6414,-1121,3091,7915,-6831,1227,-436,6706,-2467,-7103,3131,1213,-3042,scared
-74,28,-8112,6759,-7336,-7981,-2949,4289,-5965,73,-263,4791,-6640,-6828,-2177,4035,scared
-74,28,-8112,6759,-7336,-7981,-2949,4289,-5965,73,-263,4791,-6640,-6828,-2177,4035,scared
1,10,-393,-3691,-4391,-7277,-2547,531,7124,-4270,-794,-3484,-1018,4670,-895,2248,scared
1,10,-393,-3691,-4391,-7277,-2547,531,7124,-4270,-794,-3484,-1018,4670,-895,2248,scared
14,6,-4906,-4194,-5593,-4463,850,-3851,2128,-5685,3400,-4381,-7099,7174,6003,359,scared
14,6,-4906,-4194,-5593,-4463,850,-3851,2128,-5685,3400,-4381,-7099,7174,6003,359,scared
-25,129,7213,-5518,2572,4499,661,7532,5096,-2525,-5139,-7213,1397,-2848,-7786,-3779,scared
-25,129,7213,-5518,2572,4499,661,7532,5096,-2525,-5139,-7213,1397,-2848,-7786,-3779,scared
114,-16,-4588,-6002,2642,-3444,-1996,4122,6415,1194,-844,-54,146,1749,-5161,3199,scared
114,-16,-4588,-6002,2642,-3444,-1996,4122,6415,1194,-844,-54,146,1749,-5161,3199,scared
108,-4,1208,-5058,5857,737,-5607,418,-6412,-2343,5125,5437,1658,-7698,-4297,-2168,scared
108,-4,1208,-5058,5857,737,-5607,418,-6412,-2343,5125,5437,1658,-7698,-4297,-2168,scared
84,67,-1898,4013,1378,8079,-3689,1795,1185,-7985,1164,-5614,7207,1739,2704,5042,scared
84,67,-1898,4013,1378,8079,-3689,1795,1185,-7985,1164,-5614,7207,1739,2704,5042,scared
-74,68,-98,-4918,6273,1843,6256,1797,523,2936,3389,-3973,-468,5671,4437,3162,scared
-74,68,-98,-4918,6273,1843,6256,1797,523,2936,3389,-3973,-468,5671,4437,3162,scared
28,-91,-3120,802,1976,-5046,4120,-2066,-5361,-5297,7676,-182,7924,2167,1924,1776,scared
28,-91,-3120,802,1976,-5046,4120,-2066,-5361,-5297,7676,-182,7924,2167,1924,1776,scared
-32,89,1233,-5176,8075,-5342,-2052,-5295,-7160,4917,7698,-4678,3559,-5810,-8163,-5777,scared
-32,89,1233,-5176,8075,-5342,-2052,-5295,-7160,4917,7698,-4678,3559,-5810,-8163,-5777,scared
-60,131,-7166,-7056,-949,1987,1894,-4854,7205,-2460,3751,1765,-4131,925,-1699,6073,scared
