Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
88,126,-545,7942,1926,6267,-6147,-2030,-4358,284,3782,8164,-7792,-6614,4615,6939,Neutral
88,126,-545,7942,1926,6267,-6147,-2030,-4358,284,3782,8164,-7792,-6614,4615,6939,Neutral
111,-75,-3269,-4636,-3122,5707,-3547,-6962,-7834,5741,-2045,71,-714,-2104,-6829,-6982,Neutral
111,-75,-3269,-4636,-3122,5707,-3547,-6962,-7834,5741,-2045,71,-714,-2104,-6829,-6982,Neutral
142,-32,212,-1170,6546,-1801,-4785,-4273,-4461,-3985,-940,-4662,-4474,-4290,-5471,390,Neutral
22,139,807,-3302,6976,-5809,-2122,1066,-3605,-4180,-2714,2867,5869,-5356,-3665,-6275,scared
22,139,807,-3302,6976,-5809,-2122,1066,-3605,-4180,-2714,2867,5869,-5356,-3665,-6275,scared
-45,-82,-451,-2791,7879,7105,6906,-1244,-4456,2955,-2780,-2885,1446,33,-2650,1492,scared
-45,-82,-451,-2791,7879,7105,6906,-1244,-4456,2955,-2780,-2885,1446,33,-2650,1492,scared
-67,42,-7746,477,1525,4114,6497,2218,6647,-2815,-568,1729,-4382,-2205,-4617,-4611,scared
-67,42,-7746,477,1525,4114,6497,2218,6647,-2815,-568,1729,-4382,-2205,-4617,-4611,scared
76,100,-1803,5102,2436,3373,-3856,-6225,2127,1618,-3684,24,-4916,2078,7614,5744,scared
76,100,-1803,5102,2436,3373,-3856,-6225,2127,1618,-3684,24,-4916,2078,7614,5744,scared
115,33,-7362,3840,-4424,-7666,4445,-6239,6005,-4493,-6204,2570,4381,-6483,1741,-4417,scared
115,33,-7362,3840,-4424,-7666,4445,-6239,6005,-4493,-6204,2570,4381,-6483,1741,-4417,scared
45,27,7350,-4869,4321,7647,-5081,-7217,4863,-5198,6918,4973,3183,-5525,5280,6170,scared
45,27,7350,-4869,4321,7647,-5081,-7217,4863,-5198,6918,4973,3183,-5525,5280,6170,scared
140,-54,-2141,-3665,-4107,7946,1136,-2160,-6680,3250,-6595,-285,8022,7183,7159,4449,scared
140,-54,-2141,-3665,-4107,7946,1136,-2160,-6680,3250,-6595,-285,8022,7183,7159,4449,scared
-4,65,-5075,-726,-5577,-943,3690,173,1933,1618,3240,-3933,-5790,-4001,8157,-4151,scared
-4,65,-5075,-726,-5577,-943,3690,173,1933,1618,3240,-3933,-5790,-4001,8157,-4151,scared
-65,47,591,-5067,7985,-7456,-2560,-5282,-2928,4194,-3126,-2055,-2744,-1998,-1350,3559,scared
-65,47,591,-5067,7985,-7456,-2560,-5282,-2928,4194,-3126,-2055,-2744,-1998,-1350,3559,scared
-92,-44,6434,-2625,-7973,7725,-4610,-7159,4284,5856,674,2167,-4317,-4527,2985,4042,scared
-92,-44,6434,-2625,-7973,7725,-4610,-7159,4284,5856,674,2167,-4317,-4527,2985,4042,scared
10,142,6754,4713,-7977,-2881,7053,-3861,-4524,-2098,807,-5455,-1265,-2481,-2501,-4760,scared
10,142,6754,4713,-7977,-2881,7053,-3861,-4524,-2098,807,-5455,-1265,-2481,-2501,-4760,scared
-87,118,7610,-3124,-7391,-4911,6297,-5945,-2277,486,3364,1587,-206,2837,-7656,4461,scared
-87,118,7610,-3124,-7391,-4911,6297,-5945,-2277,486,3364,1587,-206,2837,-7656,4461,scared
30,114,-1856,-3835,2430,-7600,-2428,5891,-852,-542,-1780,6144,2136,-1319,2907,1665,scared
30,114,-1856,-3835,2430,-7600,-2428,5891,-852,-542,-1780,6144,2136,-1319,2907,1665,scared
7,-9,-5032,6309,-4366,2264,231,7534,-192,1624,1199,7595,-2597,-7598,-2805,7688,scared
7,-9,-5032,6309,-4366,2264,231,7534,-192,1624,1199,7595,-2597,-7598,-2805,7688,scared
20,33,-3364,-7698,-2665,-1107,-3214,-4603,1046,712,-4345,1107,4233,5867,3614,6404,scared
20,33,-3364,-7698,-2665,-1107,-3214,-4603,1046,712,-4345,1107,4233,5867,3614,6404,scared
124,14,-178,-4301,-4885,-2880,5503,-6087,6399,-5079,-5219,1051,5434,7158,4205,-2355,scared
124,14,-178,-4301,-4885,-2880,5503,-6087,6399,-5079,-5219,1051,5434,7158,4205,-2355,scared
1,14,686,4188,-4522,5996,-5231,3516,-1099,-8073,3161,108,776,4272,901,6272,scared
1,14,686,4188,-4522,5996,-5231,3516,-1099,-8073,3161,108,776,4272,901,6272,scared
16,-29,324,6298,-5258,-1076,6846,2903,-2705,7114,3461,2074,-6476,7575,-3008,-1335,scared
16,-29,324,6298,-5258,-1076,6846,2903,-2705,7114,3461,2074,-6476,7575,-3008,-1335,scared
-50,115,5804,-409,1199,-7805,-4741,-1000,2196,-6896,3838,4252,5208,-3917,-4159,-4263,scared
-50,115,5804,-409,1199,-7805,-4741,-1000,2196,-6896,3838,4252,5208,-3917,-4159,-4263,scared
-26,50,-4497,6136,-93,3891,-5826,7635,7998,-457,-8153,-7751,-6883,5808,5475,5056,scared
-26,50,-4497,6136,-93,3891,-5826,7635,7998,-457,-8153,-7751,-6883,5808,5475,5056,scared
-70,58,-61,-5540,5264,486,2845,6462,-1805,7530,-4227,-3033,-6363,-4433,-6192,-2946,scared
-25,37,-169,5069,-3465,-4675,7805,3615,-2196,1950,2226,-2209,4989,3930,4094,-7672,Neutral
-25,37,-169,5069,-3465,-4675,7805,3615,-2196,1950,2226,-2209,4989,3930,4094,-7672,Neutral
116,126,7903,3509,-3346,3996,5897,3356,-4221,7739,948,866,-3927,-7196,-1852,46,Neutral
116,126,7903,3509,-3346,3996,5897,3356,-4221,7739,948,866,-3927,-7196,-1852,46,Neutral
150,-23,-5312,-5318,7141,7522,3332,7800,3411,-2517,7982,2823,5879,741,3138,-1062,Neutral
150,-23,-5312,-5318,7141,7522,3332,7800,3411,-2517,7982,2823,5879,741,3138,-1062,Neutral
133,-31,-2589,7938,3774,3866,6882,2305,4541,-437,-3951,1743,7634,-4841,-744,-203,Neutral
133,-31,-2589,7938,3774,3866,6882,2305,4541,-437,-3951,1743,7634,-4841,-744,-203,Neutral
-86,-104,-2940,-7900,3674,-101,-2020,-1108,-3356,39,7199,-2103,3428,-6109,1731,-44,Neutral
-86,-104,-2940,-7900,3674,-101,-2020,-1108,-3356,39,7199,-2103,3428,-6109,1731,-44,Neutral
142,81,4329,-148,6393,-7462,-7298,4449,3444,6575,-2601,-7678,-6835,-90,-4958,-5275,Neutral
142,81,4329,-148,6393,-7462,-7298,4449,3444,6575,-2601,-7678,-6835,-90,-4958,-5275,Neutral
-89,134,-1598,7259,-5200,6377,-6103,1456,4615,-2646,2447,3173,-1423,5410,6825,537,Neutral
-89,134,-1598,7259,-5200,6377,-6103,1456,4615,-2646,2447,3173,-1423,5410,6825,537,Neutral
-85,24,5621,633,-4564,1290,-2876,-3768,-5601,-957,-5834,-7181,4210,-243,-7517,-136,Neutral
-85,24,5621,633,-4564,1290,-2876,-3768,-5601,-957,-5834,-7181,4210,-243,-7517,-136,Neutral
-64,101,-7519,1460,-4671,3832,-491,7163,-5436,6982,-3163,5093,1724,-7914,-3320,-5981,Neutral
-64,101,-7519,1460,-4671,3832,-491,7163,-5436,6982,-3163,5093,1724,-7914,-3320,-5981,Neutral
81,-65,-7790,2370,1001,4673,-6160,-5094,5775,2543,-7070,-2517,-6090,-3608,8047,5910,Neutral
81,-65,-7790,2370,1001,4673,-6160,-5094,5775,2543,-7070,-2517,-6090,-3608,8047,5910,Neutral
-82,-36,-1623,4712,3869,-6423,7934,1600,-5040,8173,-6076,5980,6827,22,-720,3611,Neutral
-82,-36,-1623,4712,3869,-6423,7934,1600,-5040,8173,-6076,5980,6827,22,-720,3611,Neutral
104,20,3484,483,3172,-71,-1633,6597,659,2872,5618,-3312,-1919,627,-7508,6500,Neutral
104,20,3484,483,3172,-71,-1633,6597,659,2872,5618,-3312,-1919,627,-7508,6500,Neutral
-78,-85,-126,-1434,7770,7002,7423,4244,6165,7583,4981,-2714,1105,3662,6705,6751,Neutral
-78,-85,-126,-1434,7770,7002,7423,4244,6165,7583,4981,-2714,1105,3662,6705,6751,Neutral
134,1,-7992,-1071,-2687,1052,5533,7918,2822,-1204,1573,2803,-7803,6627,-609,-6823,Neutral
-65,-29,-7279,-1102,7369,-3403,-1535,-7013,-4150,7873,-2723,5007,7291,1032,410,3484,scared
-65,-29,-7279,-1102,7369,-3403,-1535,-7013,-4150,7873,-2723,5007,7291,1032,410,3484,scared
-73,71,-4369,2873,-3995,-2299,-7545,2213,8095,6244,2013,6599,-4853,-7069,-1533,-4116,scared
-73,71,-4369,2873,-3995,-2299,-7545,2213,8095,6244,2013,6599,-4853,-7069,-1533,-4116,scared
-48,138,4360,-2574,5396,-7824,-8139,-5762,-1296,1220,-6171,-4030,-6617,-722,-3886,4163,scared
-48,138,4360,-2574,5396,-7824,-8139,-5762,-1296,1220,-6171,-4030,-6617,-722,-3886,4163,scared
147,95,2396,-4165,437,-6177,4743,-1911,-8167,-3444,589,3095,-6544,-764,3583,-1717,scared
147,95,2396,-4165,437,-6177,4743,-1911,-8167,-3444,589,3095,-6544,-764,3583,-1717,scared
25,96,3302,-1609,-7390,6627,3813,7764,3240,320,-2956,-1649,3592,1174,-1675,5806,scared
25,96,3302,-1609,-7390,6627,3813,7764,3240,320,-2956,-1649,3592,1174,-1675,5806,scared
96,0,4169,-3716,-4739,-2027,-4059,2621,-2800,91,4865,7905,1112,3173,-6674,-8078,scared
96,0,4169,-3716,-4739,-2027,-4059,2621,-2800,91,4865,7905,1112,3173,-6674,-8078,scared
94,127,-1318,5427,-6092,-2952,2481,2639,5610,-6252,-3179,5879,4367,-89,6655,-100,scared
94,127,-1318,5427,-6092,-2952,2481,2639,5610,-6252,-3179,5879,4367,-89,6655,-100,scared
-104,30,1278,-7353,-7094,-26,-4169,1149,-7324,4307,-6130,-5651,-5658,5098,-1862,-2138,scared
-104,30,1278,-7353,-7094,-26,-4169,1149,-7324,4307,-6130,-5651,-5658,5098,-1862,-2138,scared
83,96,-3064,7533,6595,-2631,-1898,-1800,5398,6497,4962,-1215,-7727,-4087,-3457,-6967,scared
83,96,-3064,7533,6595,-2631,-1898,-1800,5398,6497,4962,-1215,-7727,-4087,-3457,-6967,scared
64,42,-4858,1577,7882,1961,-335,-1849,-1457,-4374,-1992,2881,-1275,-4888,3037,5818,scared
64,42,-4858,1577,7882,1961,-335,-1849,-1457,-4374,-1992,2881,-1275,-4888,3037,5818,scared
39,23,7884,3284,-2310,7910,1071,1605,7755,-989,-8008,-7226,-2154,5404,-919,2755,scared
39,23,7884,3284,-2310,7910,1071,1605,7755,-989,-8008,-7226,-2154,5404,-919,2755,scared
142,-55,-540,-3793,-6093,5784,7397,-2221,544,-2650,6926,4101,-6012,7504,-2568,-3356,scared
142,-55,-540,-3793,-6093,5784,7397,-2221,544,-2650,6926,4101,-6012,7504,-2568,-3356,scared
-61,119,2056,-3399,-3635,4488,2501,3968,2331,6248,7642,4756,-4210,-1282,3258,7747,scared
-61,119,2056,-3399,-3635,4488,2501,3968,2331,6248,7642,4756,-4210,-1282,3258,7747,scared
-72,129,2429,984,4508,5863,-4433,6274,4578,2300,2224,-1668,7323,2229,-5104,3184,scared
-72,129,2429,984,4508,5863,-4433,6274,4578,2300,2224,-1668,7323,2229,-5104,3184,scared
49,145,-6055,7825,-4580,-5011,5712,2456,905,4443,-6389,-2872,3356,-7374,1723,-1787,scared
49,145,-6055,7825,-4580,-5011,5712,2456,905,4443,-6389,-2872,3356,-7374,1723,-1787,scared
84,114,-7956,-326,5827,-2189,-2397,120,442,135,-479,-2303,-3311,7607,3193,-2217,scared
84,114,-7956,-326,5827,-2189,-2397,120,442,135,-479,-2303,-3311,7607,3193,-2217,scared
109,-85,-3392,2261,-893,-8008,-4353,-6074,-6167,-6518,145,4488,4312,7314,-6949,3812,scared
109,-85,-3392,2261,-893,-8008,-4353,-6074,-6167,-6518,145,4488,4312,7314,-6949,3812,scared
14,-60,4626,-6888,-3744,-2973,-3639,5946,-2833,-7027,8166,7878,-1003,-6132,-6728,5835,scared
14,-60,4626,-6888,-3744,-2973,-3639,5946,-2833,-7027,8166,7878,-1003,-6132,-6728,5835,scared
-16,-98,-6495,-5905,-5377,2090,-2999,2662,6876,-5428,-5819,4682,-6718,4818,526,7938,scared
-16,-98,-6495,-5905,-5377,2090,-2999,2662,6876,-5428,-5819,4682,-6718,4818,526,7938,scared
-99,38,-3762,3755,2294,757,2962,503,4316,2182,6064,-7835,-6696,7503,2223,-4782,scared
-99,38,-3762,3755,2294,757,2962,503,4316,2182,6064,-7835,-6696,7503,2223,-4782,scared
-41,54,4538,1727,-1397,-6326,-3342,-6644,-3178,-6809,-5819,6603,3129,-6390,199,-2093,scared
-41,54,4538,1727,-1397,-6326,-3342,-6644,-3178,-6809,-5819,6603,3129,-6390,199,-2093,scared
12,-64,5025,4158,-5588,-3204,-4046,-5617,3431,6618,6722,3284,2941,-2439,-838,1106,scared
12,-64,5025,4158,-5588,-3204,-4046,-5617,3431,6618,6722,3284,2941,-2439,-838,1106,scared
-44,-96,-2175,7529,-2847,-2694,6899,2317,-3436,5446,5374,-2927,1673,-6411,-6513,5926,scared
-44,-96,-2175,7529,-2847,-2694,6899,2317,-3436,5446,5374,-2927,1673,-6411,-6513,5926,scared
57,128,8082,6391,1833,-7860,837,-6008,-1248,6178,-2179,7031,-4860,5147,-7890,-3448,scared
57,128,8082,6391,1833,-7860,837,-6008,-1248,6178,-2179,7031,-4860,5147,-7890,-3448,scared
-60,-29,8146,-5132,7342,1483,7221,762,-6908,-6495,6598,106,4496,-2399,-763,-1617,scared
-60,-29,8146,-5132,7342,1483,7221,762,-6908,-6495,6598,106,4496,-2399,-763,-1617,scared
-12,6,-1130,-4943,-6342,-6349,8145,5375,-1696,-7241,830,5485,398,-7438,3593,1512,scared
-12,6,-1130,-4943,-6342,-6349,8145,5375,-1696,-7241,830,5485,398,-7438,3593,1512,scared
-99,-4,-2480,6154,-5343,-512,-7529,1417,6153,458,-5618,1074,3695,5331,-1809,-1836,scared
-99,-4,-2480,6154,-5343,-512,-7529,1417,6153,458,-5618,1074,3695,5331,-1809,-1836,scared
-2,143,-8158,1002,-6129,4817,5051,787,5735,-2076,-2488,7506,7695,-6047,389,3852,scared
-2,143,-8158,1002,-6129,4817,5051,787,5735,-2076,-2488,7506,7695,-6047,389,3852,scared
-20,28,2013,-1764,5800,-1698,-2355,1844,-4472,5802,8064,-6173,5172,3428,-3641,93,scared
-20,28,2013,-1764,5800,-1698,-2355,1844,-4472,5802,8064,-6173,5172,3428,-3641,93,scared
-70,-32,152,4737,-5276,3791,877,-6051,5536,-6572,3386,6494,-2446,-5387,1591,-56,scared
-70,-32,152,4737,-5276,3791,877,-6051,5536,-6572,3386,6494,-2446,-5387,1591,-56,scared
122,-80,-3437,914,7738,3768,5099,-6926,7139,-5941,8042,-6711,3816,6946,-6285,-1113,scared
122,-80,-3437,914,7738,3768,5099,-6926,7139,-5941,8042,-6711,3816,6946,-6285,-1113,scared
-102,-40,2996,617,5439,-5576,-4708,-4553,-3071,4621,-1858,-4148,-763,-1102,3098,1985,scared
-102,-40,2996,617,5439,-5576,-4708,-4553,-3071,4621,-1858,-4148,-763,-1102,3098,1985,scared
128,-23,7349,606,-436,4482,-5762,-7332,-1405,-4695,6938,-291,-1922,-7170,-7079,-2842,scared
128,-23,7349,606,-436,4482,-5762,-7332,-1405,-4695,6938,-291,-1922,-7170,-7079,-2842,scared
127,-59,7840,-627,-2998,-5297,2059,-2829,-6312,-5674,-555,-4017,-701,-683,-385,1650,scared
127,-59,7840,-627,-2998,-5297,2059,-2829,-6312,-5674,-555,-4017,-701,-683,-385,1650,scared
149,-55,-5552,1205,-7972,6005,4873,5910,6939,233,-6287,1012,7664,3458,-6917,-426,scared
149,-55,-5552,1205,-7972,6005,4873,5910,6939,233,-6287,1012,7664,3458,-6917,-426,scared
83,-93,3163,-4857,-6048,-3351,-428,1552,4049,-7524,-5099,6017,-4036,-5477,2513,3767,scared
83,-93,3163,-4857,-6048,-3351,-428,1552,4049,-7524,-5099,6017,-4036,-5477,2513,3767,scared
-96,82,-882,-7784,-7052,4468,1518,4890,1266,254,-1707,2641,-6688,-6139,-7661,-1403,scared
-96,82,-882,-7784,-7052,4468,1518,4890,1266,254,-1707,2641,-6688,-6139,-7661,-1403,scared
-60,-73,-7403,5388,-8070,3944,4179,5554,313,6681,1014,6823,-714,4658,-6139,7972,scared
-60,-73,-7403,5388,-8070,3944,4179,5554,313,6681,1014,6823,-714,4658,-6139,7972,scared
125,17,6810,987,418,5300,3546,7255,-7720,5419,-7447,435,6048,864,-4493,-1141,scared
125,17,6810,987,418,5300,3546,7255,-7720,5419,-7447,435,6048,864,-4493,-1141,scared
-66,-19,7549,3156,-477,2611,-1529,6214,-4051,-2907,6880,1369,-3928,4301,-184,-4016,scared
-66,-19,7549,3156,-477,2611,-1529,6214,-4051,-2907,6880,1369,-3928,4301,-184,-4016,scared
-22,14,5594,-4011,8136,2702,7570,-7407,7525,-1204,-5338,-3585,-5267,6670,-5638,-2045,scared
-22,14,5594,-4011,8136,2702,7570,-7407,7525,-1204,-5338,-3585,-5267,6670,-5638,-2045,scared
25,90,4358,-415,6990,7621,-679,-3654,4702,-7809,3263,-4643,6901,1659,-1932,3271,scared
25,90,4358,-415,6990,7621,-679,-3654,4702,-7809,3263,-4643,6901,1659,-1932,3271,scared
113,7,-5360,-2216,806,-6498,-1336,216,2496,-2603,-3093,7483,3132,5568,-5080,2709,scared
113,7,-5360,-2216,806,-6498,-1336,216,2496,-2603,-3093,7483,3132,5568,-5080,2709,scared
62,90,-4447,5735,5718,-4946,-1078,1402,-6619,5290,-154,7086,4153,-6671,-794,2303,scared
62,90,-4447,5735,5718,-4946,-1078,1402,-6619,5290,-154,7086,4153,-6671,-794,2303,scared
108,-78,-5059,7167,763,-5991,-5136,-5488,486,-4031,-183,-531,4200,-5165,-3954,4265,scared
108,-78,-5059,7167,763,-5991,-5136,-5488,486,-4031,-183,-531,4200,-5165,-3954,4265,scared
26,45,3565,-7534,6998,3108,-4408,-7077,956,-5462,8083,-5788,-7736,3055,-132,-5357,scared
26,45,3565,-7534,6998,3108,-4408,-7077,956,-5462,8083,-5788,-7736,3055,-132,-5357,scared
-60,-80,3145,-6285,-3801,-1596,7221,-4918,4007,-5715,-8107,2174,-4093,-3521,-5852,2935,scared
-60,-80,3145,-6285,-3801,-1596,7221,-4918,4007,-5715,-8107,2174,-4093,-3521,-5852,2935,scared
128,56,6784,4208,1893,1249,-6496,3335,5937,-2929,1076,-6388,-6130,-4635,-299,4480,scared
128,56,6784,4208,1893,1249,-6496,3335,5937,-2929,1076,-6388,-6130,-4635,-299,4480,scared
-105,15,2248,3389,-547,-1188,-862,-4298,-2996,-1047,2027,6220,-4433,1219,7158,1750,scared
-105,15,2248,3389,-547,-1188,-862,-4298,-2996,-1047,2027,6220,-4433,1219,7158,1750,scared
67,77,1573,-1000,-228,-7810,255,7576,-440,8139,3720,-3491,-3452,-7469,3335,5050,scared
67,77,1573,-1000,-228,-7810,255,7576,-440,8139,3720,-3491,-3452,-7469,3335,5050,scared
28,53,5387,7102,-7846,-1556,-1464,5280,197,-6429,5347,725,-6949,-535,166,-263,scared
28,53,5387,7102,-7846,-1556,-1464,5280,197,-6429,5347,725,-6949,-535,166,-263,scared
-94,-91,4425,3405,-7402,3577,-3788,-1066,-7520,1165,3968,-2261,-1598,-3927,6795,-6482,scared
-94,-91,4425,3405,-7402,3577,-3788,-1066,-7520,1165,3968,-2261,-1598,-3927,6795,-6482,scared
-93,139,4981,-5624,-4603,7454,-6651,4578,553,1150,-491,-4180,-1677,4951,-5973,4162,scared
-93,139,4981,-5624,-4603,7454,-6651,4578,553,1150,-491,-4180,-1677,4951,-5973,4162,scared
124,84,1526,2037,7238,1117,1057,-3774,-4817,5100,-2048,-1201,-6289,-5112,-2733,7999,scared
124,84,1526,2037,7238,1117,1057,-3774,-4817,5100,-2048,-1201,-6289,-5112,-2733,7999,scared
63,19,-3928,3553,6323,-4208,-2831,-4327,-8107,-1084,-3995,1436,-2835,7176,4277,-3288,scared
63,19,-3928,3553,6323,-4208,-2831,-4327,-8107,-1084,-3995,1436,-2835,7176,4277,-3288,scared
-73,-2,-1582,-605,4092,-2812,-1600,2670,-6119,5338,2419,-747,868,2708,-1524,1570,scared
-73,-2,-1582,-605,4092,-2812,-1600,2670,-6119,5338,2419,-747,868,2708,-1524,1570,scared
118,-35,4509,-3996,-352,-1602,-5799,7127,-2739,7216,-1474,7715,7719,4788,366,3248,scared
118,-35,4509,-3996,-352,-1602,-5799,7127,-2739,7216,-1474,7715,7719,4788,366,3248,scared
81,-38,-7483,2990,-2324,-6188,-4547,6680,-173,6541,5763,7073,-6521,6546,-4679,-3043,scared
81,-38,-7483,2990,-2324,-6188,-4547,6680,-173,6541,5763,7073,-6521,6546,-4679,-3043,scared
73,-81,6231,6119,-1888,-4849,5454,7890,-2181,-3648,4285,-4517,6375,-3720,-450,-532,scared
73,-81,6231,6119,-1888,-4849,5454,7890,-2181,-3648,4285,-4517,6375,-3720,-450,-532,scared
88,133,-2727,3933,1469,-4123,6788,344,-3955,-6429,3642,-5804,-1936,-4690,-3901,-5861,scared
88,133,-2727,3933,1469,-4123,6788,344,-3955,-6429,3642,-5804,-1936,-4690,-3901,-5861,scared
43,-65,-4782,-5495,123,-768,5356,1682,-3722,2794,7762,5777,3892,-1120,-172,6241,scared
43,-65,-4782,-5495,123,-768,5356,1682,-3722,2794,7762,5777,3892,-1120,-172,6241,scared
-74,-8,7638,7727,-3009,1977,-417,-6377,2887,-7343,-2738,3120,6802,1342,4830,7210,scared
-74,-8,7638,7727,-3009,1977,-417,-6377,2887,-7343,-2738,3120,6802,1342,4830,7210,scared
-91,97,3804,-8004,-7583,-7046,-4672,-4699,4036,-475,-7766,-1258,7967,1401,8106,1185,scared
-91,97,3804,-8004,-7583,-7046,-4672,-4699,4036,-475,-7766,-1258,7967,1401,8106,1185,scared
-71,140,5885,-6134,8186,-1474,-7181,-7898,-6175,2705,-5136,2657,1711,2679,5538,6334,scared
-71,140,5885,-6134,8186,-1474,-7181,-7898,-6175,2705,-5136,2657,1711,2679,5538,6334,scared
6,-71,-3082,497,-701,5305,4222,-5398,-3107,-5940,4882,8173,-6548,-4799,-1070,6870,scared
6,-71,-3082,497,-701,5305,4222,-5398,-3107,-5940,4882,8173,-6548,-4799,-1070,6870,scared
-61,-104,4752,-2267,1688,6804,-4126,-3228,4686,6973,-5010,4688,-2179,4248,7112,-5565,scared
-61,-104,4752,-2267,1688,6804,-4126,-3228,4686,6973,-5010,4688,-2179,4248,7112,-5565,scared
-105,-80,-4342,3850,6009,3320,3081,2814,5928,7141,-6390,5562,-8084,-3208,5090,805,scared
-105,-80,-4342,3850,6009,3320,3081,2814,5928,7141,-6390,5562,-8084,-3208,5090,805,scared
81,-23,943,947,-6558,-2145,1005,2804,6845,-565,-4738,3325,1402,-5416,-2084,1188,scared
81,-23,943,947,-6558,-2145,1005,2804,6845,-565,-4738,3325,1402,-5416,-2084,1188,scared
145,28,7860,-1338,-7117,-3502,7358,3773,2168,-8131,1504,-5606,-5547,-2122,1775,4623,scared
145,28,7860,-1338,-7117,-3502,7358,3773,2168,-8131,1504,-5606,-5547,-2122,1775,4623,scared
105,-33,-5975,5585,-3584,-680,-5714,-1231,4334,906,2419,-622,-4897,6293,-6444,-6363,scared
105,-33,-5975,5585,-3584,-680,-5714,-1231,4334,906,2419,-622,-4897,6293,-6444,-6363,scared
5,127,751,5236,-7094,-8141,4604,2978,-3838,-384,6594,-7672,7461,1427,1122,7022,scared
5,127,751,5236,-7094,-8141,4604,2978,-3838,-384,6594,-7672,7461,1427,1122,7022,scared
-48,104,-8056,473,-7250,6582,6475,4399,-869,3011,4876,6423,-7756,-966,-5948,5426,scared
-48,104,-8056,473,-7250,6582,6475,4399,-869,3011,4876,6423,-7756,-966,-5948,5426,scared
146,-42,7650,4031,-4395,7071,6528,3177,-5843,111,-6625,-1680,1480,-1795,-6408,5851,scared
146,-42,7650,4031,-4395,7071,6528,3177,-5843,111,-6625,-1680,1480,-1795,-6408,5851,scared
122,125,-978,-7787,-2487,2478,7069,-1557,-1618,7626,-5188,-7767,7914,3853,7457,-2203,scared
122,125,-978,-7787,-2487,2478,7069,-1557,-1618,7626,-5188,-7767,7914,3853,7457,-2203,scared
-74,-96,6813,-6958,6523,6196,5333,-5148,281,167,-5967,3663,1584,5664,-15,1535,scared
-74,-96,6813,-6958,6523,6196,5333,-5148,281,167,-5967,3663,1584,5664,-15,1535,scared
-66,78,5929,-2096,3947,-2707,-6472,413,4820,-7441,1337,5246,-6990,1100,-1669,773,scared
-66,78,5929,-2096,3947,-2707,-6472,413,4820,-7441,1337,5246,-6990,1100,-1669,773,scared
124,140,-904,7806,-4690,1938,6219,-8112,-1131,-4021,1024,1646,-3046,5441,1248,-1309,scared
124,140,-904,7806,-4690,1938,6219,-8112,-1131,-4021,1024,1646,-3046,5441,1248,-1309,scared
33,67,-5486,1627,6362,-7730,5401,2723,-6398,-1477,5700,-1575,-7769,-1222,-950,-6152,scared
