Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-68,-9,2309,2233,-7875,-113,-92,-7916,-3502,-6955,2371,-1382,3407,-5738,-7853,5300,digust
34,60,-7832,-2292,-1060,5663,-1822,4834,7446,1550,-6116,-3254,2692,2142,6023,1264,digust
34,60,-7832,-2292,-1060,5663,-1822,4834,7446,1550,-6116,-3254,2692,2142,6023,1264,digust
28,-68,-3606,4955,-2867,-3687,-7007,7589,-5993,1387,154,-2153,5420,3984,-4264,-5312,digust
28,-68,-3606,4955,-2867,-3687,-7007,7589,-5993,1387,154,-2153,5420,3984,-4264,-5312,digust
6,-62,-7218,3397,882,1570,-3302,6580,7134,-6103,-6711,-4691,-6363,-5902,1785,6586,digust
6,-62,-7218,3397,882,1570,-3302,6580,7134,-6103,-6711,-4691,-6363,-5902,1785,6586,digust
83,-5,-6465,-657,-4117,760,-3883,-4142,4126,3196,-1386,-3613,-6881,6508,-1026,-2175,digust
83,-5,-6465,-657,-4117,760,-3883,-4142,4126,3196,-1386,-3613,-6881,6508,-1026,-2175,digust
114,-4,6392,7415,-6604,4498,-4976,6061,-5108,2552,6996,6734,-2022,-7898,4357,-1586,digust
114,-4,6392,7415,-6604,4498,-4976,6061,-5108,2552,6996,6734,-2022,-7898,4357,-1586,digust
-62,-77,-3176,-3454,-1221,603,1039,-1912,-1679,-5542,3493,-7556,5518,8147,1671,2464,digust
-62,-77,-3176,-3454,-1221,603,1039,-1912,-1679,-5542,3493,-7556,5518,8147,1671,2464,digust
-65,99,-2670,-241,-4414,-1713,-7507,-4991,6185,69,-6550,6718,-2993,6601,-6151,-6202,digust
-65,99,-2670,-241,-4414,-1713,-7507,-4991,6185,69,-6550,6718,-2993,6601,-6151,-6202,digust
-25,17,4370,-5357,3189,-580,-7889,7805,37,-2990,5010,-1216,-1908,-2652,2162,941,digust
-25,17,4370,-5357,3189,-580,-7889,7805,37,-2990,5010,-1216,-1908,-2652,2162,941,digust
34,26,-8071,-243,6237,-1171,-4557,4839,-1162,-432,-457,6827,-3146,4457,-4813,6242,digust
34,26,-8071,-243,6237,-1171,-4557,4839,-1162,-432,-457,6827,-3146,4457,-4813,6242,digust
-8,-94,-7279,215,-814,-4652,-253,5744,-95,-2713,6590,7849,-7446,345,-3277,6146,digust
-8,-94,-7279,215,-814,-4652,-253,5744,-95,-2713,6590,7849,-7446,345,-3277,6146,digust
-57,-34,8097,4412,411,7652,5490,5365,-6333,2350,3090,-7954,2688,140,5331,-6157,digust
-57,-34,8097,4412,411,7652,5490,5365,-6333,2350,3090,-7954,2688,140,5331,-6157,digust
82,108,4717,3599,342,-245,-5396,7572,4119,1404,4469,3451,3012,1903,2522,1639,digust
82,108,4717,3599,342,-245,-5396,7572,4119,1404,4469,3451,3012,1903,2522,1639,digust
13,131,-7017,541,6972,-1436,3259,-4416,1538,6950,1378,7534,-3035,-4360,3596,2400,digust
13,131,-7017,541,6972,-1436,3259,-4416,1538,6950,1378,7534,-3035,-4360,3596,2400,digust
-75,-103,-974,-1976,423,2972,209,4845,-1334,1704,65,-2001,-2120,21,3165,-6483,digust
-75,-103,-974,-1976,423,2972,209,4845,-1334,1704,65,-2001,-2120,21,3165,-6483,digust
45,35,2082,2315,6131,-7610,-3922,2697,4365,6301,5991,-2927,-2646,-1211,-6111,1963,digust
45,35,2082,2315,6131,-7610,-3922,2697,4365,6301,5991,-2927,-2646,-1211,-6111,1963,digust
-48,113,-2197,-1921,2344,-6781,2558,1557,-494,-2152,-2253,6079,-2610,-1972,-697,1750,digust
-48,113,-2197,-1921,2344,-6781,2558,1557,-494,-2152,-2253,6079,-2610,-1972,-697,1750,digust
50,-100,4697,-8151,4927,-7999,6748,-7402,-3339,3571,-3150,1534,-1007,5475,1497,-2291,digust
