Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-105,143,2095,451,-6822,6390,-3741,1978,7159,-2562,-7896,1178,6602,-7169,-2360,6158,disgut
-105,143,2095,451,-6822,6390,-3741,1978,7159,-2562,-7896,1178,6602,-7169,-2360,6158,disgut
69,34,4068,7436,3907,6701,6476,996,-3833,8163,5634,-3921,-1287,3614,-2072,4191,disgut
69,34,4068,7436,3907,6701,6476,996,-3833,8163,5634,-3921,-1287,3614,-2072,4191,disgut
130,-38,-7574,-5107,8066,4904,-6262,-3509,1611,-3227,-2948,-1006,3170,-12,3867,2537,disgut
130,-38,-7574,-5107,8066,4904,-6262,-3509,1611,-3227,-2948,-1006,3170,-12,3867,2537,disgut
-74,32,2386,7050,1012,-3858,622,47,849,-2906,6276,-6626,5763,-4109,-6362,-2675,disgut
-74,32,2386,7050,1012,-3858,622,47,849,-2906,6276,-6626,5763,-4109,-6362,-2675,disgut
21,24,-5912,-3301,1539,1019,-7790,3875,916,3768,-1993,1301,3930,5440,-2915,4611,disgut
21,24,-5912,-3301,1539,1019,-7790,3875,916,3768,-1993,1301,3930,5440,-2915,4611,disgut
-88,-82,1931,1888,3448,3673,-5512,2637,-7805,2717,-8003,-71,5460,-4746,3952,-31,disgut
-88,-82,1931,1888,3448,3673,-5512,2637,-7805,2717,-8003,-71,5460,-4746,3952,-31,disgut
39,43,-7744,7810,4932,7856,-3966,-4068,-7760,-7928,6980,-770,5204,-5538,3997,-1226,disgut
39,43,-7744,7810,4932,7856,-3966,-4068,-7760,-7928,6980,-770,5204,-5538,3997,-1226,disgut
88,136,3511,-7494,4283,-6149,-5616,-5394,7432,6443,-6930,-3856,-879,4310,3816,-954,disgut
88,136,3511,-7494,4283,-6149,-5616,-5394,7432,6443,-6930,-3856,-879,4310,3816,-954,disgut
-82,149,-5485,2577,6026,-8184,-1373,3990,-103,-7136,2820,5961,-7194,3275,-1080,7741,disgut
-82,149,-5485,2577,6026,-8184,-1373,3990,-103,-7136,2820,5961,-7194,3275,-1080,7741,disgut
-38,-38,5499,2692,-1688,513,5515,2768,-5443,-595,-876,-3575,101,-3088,-994,-5919,disgut
-38,-38,5499,2692,-1688,513,5515,2768,-5443,-595,-876,-3575,101,-3088,-994,-5919,disgut
6,-31,3940,-4965,-4239,-1996,-7455,2724,-6294,-3256,-7292,-4422,-2518,3876,703,-5113,disgut
6,-31,3940,-4965,-4239,-1996,-7455,2724,-6294,-3256,-7292,-4422,-2518,3876,703,-5113,disgut
36,-84,4401,-3940,6016,-243,5848,4146,-2777,7510,4248,-5330,-2488,-3302,7571,378,disgut
36,-84,4401,-3940,6016,-243,5848,4146,-2777,7510,4248,-5330,-2488,-3302,7571,378,disgut
-89,82,5633,-245,6134,-7974,7589,6710,-2314,-3596,5583,6610,-6511,-235,1452,-5016,disgut
-89,82,5633,-245,6134,-7974,7589,6710,-2314,-3596,5583,6610,-6511,-235,1452,-5016,disgut
-89,99,4988,5531,6544,3549,-2230,-259,7016,-4574,4956,-5841,4482,2879,-5860,4995,disgut
-89,99,4988,5531,6544,3549,-2230,-259,7016,-4574,4956,-5841,4482,2879,-5860,4995,disgut
-95,-93,4081,-532,-3965,5579,3433,-4740,2821,3064,-7934,-6974,-1699,1561,-3798,-2043,disgut
-95,-93,4081,-532,-3965,5579,3433,-4740,2821,3064,-7934,-6974,-1699,1561,-3798,-2043,disgut
118,0,2783,3339,-1053,5603,-2410,4428,103,7959,-2867,-6665,-1348,-3941,3977,7449,disgut
118,0,2783,3339,-1053,5603,-2410,4428,103,7959,-2867,-6665,-1348,-3941,3977,7449,disgut
24,-78,1985,5694,5602,-2605,-4505,1481,-8170,700,5477,-1066,7770,-5338,2550,-2111,disgut
24,-78,1985,5694,5602,-2605,-4505,1481,-8170,700,5477,-1066,7770,-5338,2550,-2111,disgut
-50,-103,-383,933,-2185,7507,8077,-1678,-3164,7581,-5632,-7128,-4569,-7176,-1487,3807,disgut
