Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
71,51,-2157,-598,-2500,3041,3324,5872,313,-7604,873,8154,8134,2445,-5744,3048,disgust
-54,-49,-428,-5337,-2450,3531,-2169,7177,-3296,-5797,-5480,5481,8121,7400,1834,6373,disgust
-54,-49,-428,-5337,-2450,3531,-2169,7177,-3296,-5797,-5480,5481,8121,7400,1834,6373,disgust
72,-97,3344,6414,-7714,-4922,1906,-2324,2017,-8089,1759,-445,493,2383,6969,698,disgust
72,-97,3344,6414,-7714,-4922,1906,-2324,2017,-8089,1759,-445,493,2383,6969,698,disgust
-86,-10,3327,8021,-774,4825,-5665,2410,4267,2997,-6102,2942,6699,-1694,510,2734,disgust
-86,-10,3327,8021,-774,4825,-5665,2410,4267,2997,-6102,2942,6699,-1694,510,2734,disgust
-4,98,-2405,-7662,-4647,-4029,-4761,-2203,-7308,3868,454,-3799,5423,7556,-7341,1312,disgust
-4,98,-2405,-7662,-4647,-4029,-4761,-2203,-7308,3868,454,-3799,5423,7556,-7341,1312,disgust
30,-10,4614,249,340,3855,-6721,-6757,-1962,-330,-4083,-644,-7418,-5639,-4014,-2243,disgust
30,-10,4614,249,340,3855,-6721,-6757,-1962,-330,-4083,-644,-7418,-5639,-4014,-2243,disgust
-84,15,-1546,5857,185,4377,-2248,-2865,-268,-7462,4169,2858,6495,2158,636,4592,disgust
-84,15,-1546,5857,185,4377,-2248,-2865,-268,-7462,4169,2858,6495,2158,636,4592,disgust
96,73,3938,524,6860,2494,-4522,1906,-7934,6780,-8150,-1690,5445,6613,-6681,-4055,disgust
96,73,3938,524,6860,2494,-4522,1906,-7934,6780,-8150,-1690,5445,6613,-6681,-4055,disgust
74,72,5748,2294,2488,3314,-5248,-5981,-7722,-7380,3924,6693,-7982,-1116,637,327,disgust
74,72,5748,2294,2488,3314,-5248,-5981,-7722,-7380,3924,6693,-7982,-1116,637,327,disgust
-32,-63,3210,-7478,1679,7574,2306,-8181,2022,3216,7897,-1255,2215,6993,-6456,-139,disgust
-32,-63,3210,-7478,1679,7574,2306,-8181,2022,3216,7897,-1255,2215,6993,-6456,-139,disgust
25,95,-4191,4423,-6913,-2151,-42,-8126,-4035,-6523,-5395,-3924,-157,-977,-2637,-4561,disgust
25,95,-4191,4423,-6913,-2151,-42,-8126,-4035,-6523,-5395,-3924,-157,-977,-2637,-4561,disgust
-87,123,223,-7098,8109,2257,4274,3458,7788,7693,5114,-1194,1138,-2698,7624,1223,disgust
-87,123,223,-7098,8109,2257,4274,3458,7788,7693,5114,-1194,1138,-2698,7624,1223,disgust
101,-54,2506,-2494,578,-7761,-6878,-2984,4384,-5430,7021,-92,1524,-498,6964,1453,disgust
101,-54,2506,-2494,578,-7761,-6878,-2984,4384,-5430,7021,-92,1524,-498,6964,1453,disgust
35,95,5768,1204,-7555,-3146,5671,4946,1637,-5790,3655,1004,3116,-4906,-6548,2356,disgust
35,95,5768,1204,-7555,-3146,5671,4946,1637,-5790,3655,1004,3116,-4906,-6548,2356,disgust
-11,-21,-2876,3476,-7698,1893,953,-4822,5352,-37,-7069,5397,7120,-6568,-607,-7609,disgust
-11,-21,-2876,3476,-7698,1893,953,-4822,5352,-37,-7069,5397,7120,-6568,-607,-7609,disgust
-99,49,-1294,6006,779,-2422,-2377,-5566,-8012,3688,7807,1677,6303,-2377,-4674,252,disgust
-99,49,-1294,6006,779,-2422,-2377,-5566,-8012,3688,7807,1677,6303,-2377,-4674,252,disgust
144,74,5611,-4010,-1313,-352,-6343,1122,-3,-8060,6031,-8132,-2266,4275,-1829,-6072,disgust
144,74,5611,-4010,-1313,-352,-6343,1122,-3,-8060,6031,-8132,-2266,4275,-1829,-6072,disgust
6,-18,4985,187,-3668,-1815,-4147,-7758,-802,-1827,-7742,6841,-950,4926,-3101,-6558,disgust
6,-18,4985,187,-3668,-1815,-4147,-7758,-802,-1827,-7742,6841,-950,4926,-3101,-6558,disgust
30,26,-377,-2703,2790,-7709,5911,1779,198,4883,4157,-6079,2396,6871,4350,266,disgust
30,26,-377,-2703,2790,-7709,5911,1779,198,4883,4157,-6079,2396,6871,4350,266,disgust
38,-45,6365,-3659,2392,-6303,4308,-1891,6309,-6367,-2337,-7332,2980,6678,-5763,7314,disgust
38,-45,6365,-3659,2392,-6303,4308,-1891,6309,-6367,-2337,-7332,2980,6678,-5763,7314,disgust
-18,15,6074,720,5892,2663,-2693,-3329,-6466,230,-1,-603,-3744,2677,989,1736,disgust
-18,15,6074,720,5892,2663,-2693,-3329,-6466,230,-1,-603,-3744,2677,989,1736,disgust
-5,77,-6611,-4214,7672,-5078,5274,-1268,6545,6824,-3763,-7226,5425,2237,7649,-6322,disgust
-5,77,-6611,-4214,7672,-5078,5274,-1268,6545,6824,-3763,-7226,5425,2237,7649,-6322,disgust
70,-80,559,6048,-1569,-6678,-5236,-7114,3429,2849,2421,4653,-4230,-935,2358,2209,disgust
70,-80,559,6048,-1569,-6678,-5236,-7114,3429,2849,2421,4653,-4230,-935,2358,2209,disgust
-95,-35,7313,-554,6416,580,3495,2173,6299,-1739,2116,-1119,-4837,-7583,5496,4142,disgust
-95,-35,7313,-554,6416,580,3495,2173,6299,-1739,2116,-1119,-4837,-7583,5496,4142,disgust
-82,-11,-2846,7850,-4242,5567,8054,-2603,-6251,-1829,-5952,-7847,7068,3617,-1311,-3536,disgust
