Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-11,107,-2837,-726,5520,-8175,5089,726,-1339,-1180,3140,4696,6269,-4052,2789,-5678,0

-11,107,-2837,-726,5520,-8175,5089,726,-1339,-1180,3140,4696,6269,-4052,2789,-5678,0

94,-37,1279,-1547,5975,-2715,2304,-4005,-1942,-2796,-797,1278,-7698,-1333,710,7697,0

94,-37,1279,-1547,5975,-2715,2304,-4005,-1942,-2796,-797,1278,-7698,-1333,710,7697,0

-95,77,6996,717,3310,-6706,2688,-7853,-3585,-7193,-7838,2954,3874,-1156,8026,-3823,0

-95,77,6996,717,3310,-6706,2688,-7853,-3585,-7193,-7838,2954,3874,-1156,8026,-3823,0

11,47,4648,4818,-4403,-6919,210,-5928,2638,5496,2813,-5769,4400,5979,-7366,-2533,0

11,47,4648,4818,-4403,-6919,210,-5928,2638,5496,2813,-5769,4400,5979,-7366,-2533,0

-5,23,8184,6387,3680,6491,3858,-6564,-5316,-114,6673,2362,8036,3561,-3602,3269,0

-5,23,8184,6387,3680,6491,3858,-6564,-5316,-114,6673,2362,8036,3561,-3602,3269,0

-74,-21,7383,3168,-6052,8170,-4389,4071,4682,-6557,-1701,2570,501,4039,4668,-3507,0

146,-40,-2749,-6052,6972,-2630,-3471,3652,-1497,3006,344,6482,7862,5176,-3880,-7440,1

146,-40,-2749,-6052,6972,-2630,-3471,3652,-1497,3006,344,6482,7862,5176,-3880,-7440,1

89,-49,-2691,1581,6008,1101,6881,3578,-5980,1763,1235,-4114,5,-4933,1960,-7933,1

89,-49,-2691,1581,6008,1101,6881,3578,-5980,1763,1235,-4114,5,-4933,1960,-7933,1

97,71,-2691,5002,6022,1378,4681,-7006,-1389,7553,6528,6412,-5711,3686,1506,5504,1

97,71,-2691,5002,6022,1378,4681,-7006,-1389,7553,6528,6412,-5711,3686,1506,5504,1

119,36,-5403,1646,659,165,-5536,5323,504,-2590,4208,3689,-4367,3088,-5848,-7601,1

119,36,-5403,1646,659,165,-5536,5323,504,-2590,4208,3689,-4367,3088,-5848,-7601,1

-17,-7,3873,263,7083,3779,1908,-4247,-1348,2865,-4169,2948,7533,8027,-1235,-911,1

-17,-7,3873,263,7083,3779,1908,-4247,-1348,2865,-4169,2948,7533,8027,-1235,-911,1

-86,-24,-7480,-7241,2410,-5896,-2016,8001,6196,-3036,2096,-5122,7023,1652,3454,3202,1

-86,-24,-7480,-7241,2410,-5896,-2016,8001,6196,-3036,2096,-5122,7023,1652,3454,3202,1

-70,78,-3734,-1852,-2053,8071,3117,7047,-3692,197,1535,-4307,-2229,-1588,-5146,6805,1

-70,78,-3734,-1852,-2053,8071,3117,7047,-3692,197,1535,-4307,-2229,-1588,-5146,6805,1

38,-8,1198,-1072,5889,2196,-543,-471,1470,-2759,-7356,8174,-3747,-236,3051,4998,1

38,-8,1198,-1072,5889,2196,-543,-471,1470,-2759,-7356,8174,-3747,-236,3051,4998,1

-83,97,6126,232,-4850,8170,-7472,6876,5327,2307,-3481,-6785,-587,7968,6039,4186,1

-83,97,6126,232,-4850,8170,-7472,6876,5327,2307,-3481,-6785,-587,7968,6039,4186,1

14,-15,-2177,-1933,-31,-5043,3422,2804,4968,7761,6604,3731,1600,-4808,-6052,5369,1

14,-15,-2177,-1933,-31,-5043,3422,2804,4968,7761,6604,3731,1600,-4808,-6052,5369,1

129,31,-4374,-5738,121,1511,5008,2640,-4564,2750,7171,2556,5409,-5085,7627,6175,1

129,31,-4374,-5738,121,1511,5008,2640,-4564,2750,7171,2556,5409,-5085,7627,6175,1

-52,49,-4734,-7937,-2948,1865,4491,-2502,5267,-2416,8051,-2243,-3917,7468,-4337,-4166,1

-52,49,-4734,-7937,-2948,1865,4491,-2502,5267,-2416,8051,-2243,-3917,7468,-4337,-4166,1

-92,-92,3500,5049,-5129,3142,-6628,-6865,5187,-5743,-3993,6870,-4789,6511,-4228,1214,1

-92,-92,3500,5049,-5129,3142,-6628,-6865,5187,-5743,-3993,6870,-4789,6511,-4228,1214,1

54,135,-413,-756,-2981,3441,5779,-4190,-1746,-2127,-3146,-3145,-6491,4281,-1004,372,1

54,135,-413,-756,-2981,3441,5779,-4190,-1746,-2127,-3146,-3145,-6491,4281,-1004,372,1

-27,121,-4988,6383,1029,1064,-2094,1337,-3733,-1028,-2878,-374,-3446,7256,-7688,-3215,1

-27,121,-4988,6383,1029,1064,-2094,1337,-3733,-1028,-2878,-374,-3446,7256,-7688,-3215,1

-58,55,-6710,-5956,-7194,3101,-6681,6283,-4459,-1800,3433,6720,-1393,-3384,4087,3453,1

-58,55,-6710,-5956,-7194,3101,-6681,6283,-4459,-1800,3433,6720,-1393,-3384,4087,3453,1

144,-93,-1360,8002,4766,-5717,-6527,-1271,3461,6350,1772,1411,4802,-5317,247,-1903,1

144,-93,-1360,8002,4766,-5717,-6527,-1271,3461,6350,1772,1411,4802,-5317,247,-1903,1

135,14,-3943,2244,-5247,-7604,-4246,3346,6146,-1096,2036,785,3034,4853,-7220,-4261,1

135,14,-3943,2244,-5247,-7604,-4246,3346,6146,-1096,2036,785,3034,4853,-7220,-4261,1

139,137,-7462,-5913,-6342,657,8144,4578,-5195,-5742,2937,3202,-6841,-5606,5926,-4033,1

139,137,-7462,-5913,-6342,657,8144,4578,-5195,-5742,2937,3202,-6841,-5606,5926,-4033,1

-12,-43,-6,-1996,645,-2580,567,-5048,-4406,-850,-1578,746,1391,3875,3973,-7904,1

-12,-43,-6,-1996,645,-2580,567,-5048,-4406,-850,-1578,746,1391,3875,3973,-7904,1

-44,-2,-5068,6615,5598,4720,6314,2114,4947,-2254,-3122,175,-7021,6799,-4270,6785,1

-44,-2,-5068,6615,5598,4720,6314,2114,4947,-2254,-3122,175,-7021,6799,-4270,6785,1

-6,-49,3789,-4483,7338,1835,-2468,5251,2727,-7058,-5709,7743,-436,-8179,-1138,-4931,1

-6,-49,3789,-4483,7338,1835,-2468,5251,2727,-7058,-5709,7743,-436,-8179,-1138,-4931,1

102,132,4457,4786,5090,2896,-545,3068,-3713,-1273,185,722,-7804,4820,5325,-2238,1

102,132,4457,4786,5090,2896,-545,3068,-3713,-1273,185,722,-7804,4820,5325,-2238,1

14,148,-6133,3217,4769,303,3134,-7267,0,-7990,-843,-7203,-7056,5111,-6721,5017,1

14,148,-6133,3217,4769,303,3134,-7267,0,-7990,-843,-7203,-7056,5111,-6721,5017,1

140,138,2443,-2581,-4506,-5707,5618,7501,-461,5103,-6193,-3243,-3876,-4223,3437,-7311,1

140,138,2443,-2581,-4506,-5707,5618,7501,-461,5103,-6193,-3243,-3876,-4223,3437,-7311,1

-74,-32,-4156,-6650,-362,-2396,6324,-5602,420,6768,-6617,5565,6960,-3817,-1332,8083,1

-74,-32,-4156,-6650,-362,-2396,6324,-5602,420,6768,-6617,5565,6960,-3817,-1332,8083,1

37,-106,-8117,-2887,-3701,-5550,526,2959,-3820,-6102,1504,-5769,7303,-4861,-3754,-7718,1

37,-106,-8117,-2887,-3701,-5550,526,2959,-3820,-6102,1504,-5769,7303,-4861,-3754,-7718,1

99,62,802,-2845,-2524,5335,-5159,-6297,1397,-992,-1619,-2023,1778,205,-2153,-3919,1

99,62,802,-2845,-2524,5335,-5159,-6297,1397,-992,-1619,-2023,1778,205,-2153,-3919,1

133,48,-7321,-7606,-6780,3638,3497,-6690,-2622,8102,4137,-2596,-6119,2559,2637,-1217,1

133,48,-7321,-7606,-6780,3638,3497,-6690,-2622,8102,4137,-2596,-6119,2559,2637,-1217,1

127,-41,-7744,6263,381,-3198,-1235,-2986,3234,-2938,3197,6787,-27,-96,-4343,1063,1

127,-41,-7744,6263,381,-3198,-1235,-2986,3234,-2938,3197,6787,-27,-96,-4343,1063,1

109,84,-6722,-1444,-4672,3447,4930,8133,3875,-3405,-5564,-1993,3226,572,-3639,3951,1

109,84,-6722,-1444,-4672,3447,4930,8133,3875,-3405,-5564,-1993,3226,572,-3639,3951,1

77,125,-2849,-5213,-4812,-3299,3835,7431,5815,407,-5027,-5832,4035,-937,7670,-2403,1

77,125,-2849,-5213,-4812,-3299,3835,7431,5815,407,-5027,-5832,4035,-937,7670,-2403,1

31,-4,5879,-927,-1570,-798,-1655,-7334,-3564,1634,-6460,482,7585,6508,2309,-7638,1

31,-4,5879,-927,-1570,-798,-1655,-7334,-3564,1634,-6460,482,7585,6508,2309,-7638,1

131,107,6621,3614,-754,-7980,5794,6555,4816,897,-4911,7968,1842,-6326,7745,2865,1

131,107,6621,3614,-754,-7980,5794,6555,4816,897,-4911,7968,1842,-6326,7745,2865,1

25,100,-943,1251,2348,2804,-4649,735,-8126,-4863,-7825,2878,-3843,6117,1154,-133,1

25,100,-943,1251,2348,2804,-4649,735,-8126,-4863,-7825,2878,-3843,6117,1154,-133,1

55,15,5756,-483,7741,-5048,-1995,4231,4753,3029,-4076,-4088,6042,-264,6432,7831,1

55,15,5756,-483,7741,-5048,-1995,4231,4753,3029,-4076,-4088,6042,-264,6432,7831,1

-91,31,-7388,2393,6098,-1678,8023,6230,2992,-3634,-6845,6134,2526,-1415,7126,-2535,1

-91,31,-7388,2393,6098,-1678,8023,6230,2992,-3634,-6845,6134,2526,-1415,7126,-2535,1

-38,139,2684,1983,-2764,-5022,-6312,162,5238,4483,2891,1981,-6789,2445,7088,1402,1

-38,139,2684,1983,-2764,-5022,-6312,162,5238,4483,2891,1981,-6789,2445,7088,1402,1

31,14,-1422,-1224,4978,-7757,4860,2166,3787,7584,-6196,2112,-3465,-6248,-5685,7179,1

31,14,-1422,-1224,4978,-7757,4860,2166,3787,7584,-6196,2112,-3465,-6248,-5685,7179,1

129,11,-4854,6535,-615,-3203,-5311,4479,7853,260,3487,6143,4911,6730,-6154,6442,1

129,11,-4854,6535,-615,-3203,-5311,4479,7853,260,3487,6143,4911,6730,-6154,6442,1

61,16,-2267,6231,-3789,-6869,-1870,596,-6172,3730,-1446,3474,-6815,-4867,-577,1486,1

61,16,-2267,6231,-3789,-6869,-1870,596,-6172,3730,-1446,3474,-6815,-4867,-577,1486,1

-43,23,5360,2246,5579,6580,3912,2215,1952,7726,6645,-798,-5721,-4792,1045,-2688,1

-43,23,5360,2246,5579,6580,3912,2215,1952,7726,6645,-798,-5721,-4792,1045,-2688,1

80,-16,5684,5500,1328,-4073,1128,2884,-136,-1683,-6547,4341,-7360,4519,2957,-4803,1

80,-16,5684,5500,1328,-4073,1128,2884,-136,-1683,-6547,4341,-7360,4519,2957,-4803,1

96,74,-3991,-3005,-5721,637,-1211,-466,5682,433,-4864,6419,-2928,-7697,-1518,4260,1

96,74,-3991,-3005,-5721,637,-1211,-466,5682,433,-4864,6419,-2928,-7697,-1518,4260,1

-19,64,-3248,6656,1783,1624,-6804,-3487,-4985,-3526,-2025,2651,3992,45,-6116,-2558,1

-19,64,-3248,6656,1783,1624,-6804,-3487,-4985,-3526,-2025,2651,3992,45,-6116,-2558,1

-9,35,169,-3499,5610,-8164,6707,-3744,-8183,4825,5663,-2934,5945,-7208,-5201,-8077,1

-9,35,169,-3499,5610,-8164,6707,-3744,-8183,4825,5663,-2934,5945,-7208,-5201,-8077,1

-17,-58,2474,3750,-3637,-5522,-7550,-2916,-2932,-1027,-3570,-632,-4148,-5982,18,2593,1

-17,-58,2474,3750,-3637,-5522,-7550,-2916,-2932,-1027,-3570,-632,-4148,-5982,18,2593,1

82,-12,-4166,-3454,855,-4039,-2095,1814,7129,-7619,2040,-4887,4222,-5379,-2524,-330,1

82,-12,-4166,-3454,855,-4039,-2095,1814,7129,-7619,2040,-4887,4222,-5379,-2524,-330,1

130,91,-8108,-7943,-1086,-1153,-4728,-7984,5222,-5965,-4953,1258,-3644,1752,5480,4451,1

130,91,-8108,-7943,-1086,-1153,-4728,-7984,5222,-5965,-4953,1258,-3644,1752,5480,4451,1

-89,91,3818,7519,-8096,2603,782,3969,876,6478,4356,6517,-1016,1866,6560,7492,1

-89,91,3818,7519,-8096,2603,782,3969,876,6478,4356,6517,-1016,1866,6560,7492,1

-68,9,7147,-4863,6352,1253,5829,3240,-1606,1417,-5930,-1403,3436,5557,862,-1123,1

-68,9,7147,-4863,6352,1253,5829,3240,-1606,1417,-5930,-1403,3436,5557,862,-1123,1

74,143,-6770,-4420,-374,-3036,-2188,4282,7088,5536,7054,-7226,-1318,7578,7884,2826,1

74,143,-6770,-4420,-374,-3036,-2188,4282,7088,5536,7054,-7226,-1318,7578,7884,2826,1

125,127,1101,-5248,-30,7347,-4432,5133,5220,-4077,-5439,3141,2399,-4307,5077,-3018,1

125,127,1101,-5248,-30,7347,-4432,5133,5220,-4077,-5439,3141,2399,-4307,5077,-3018,1

-26,101,-1507,-6787,2694,1573,1845,-1438,910,-182,-1864,-7534,-1078,-649,-2809,4953,1

-26,101,-1507,-6787,2694,1573,1845,-1438,910,-182,-1864,-7534,-1078,-649,-2809,4953,1

-13,131,7078,-5113,5743,4536,-1050,4890,4856,6766,-966,7166,3229,-294,-3980,3783,1

-13,131,7078,-5113,5743,4536,-1050,4890,4856,6766,-966,7166,3229,-294,-3980,3783,1

65,88,-471,4266,-3810,6083,304,5042,6607,-595,7218,-1678,-3638,7092,7491,6586,1

-84,56,4742,-2345,-1473,5758,-4883,710,-5788,-4484,2509,-4535,7489,-5150,-2818,-932,0

-84,56,4742,-2345,-1473,5758,-4883,710,-5788,-4484,2509,-4535,7489,-5150,-2818,-932,0

-37,-101,1052,-4369,-7975,594,-4377,7575,5370,3041,1038,3760,-2560,6305,-3955,4385,0

-37,-101,1052,-4369,-7975,594,-4377,7575,5370,3041,1038,3760,-2560,6305,-3955,4385,0

-34,22,4031,-288,1883,4983,-1029,-4096,4670,2575,-2461,-4108,-4657,1288,7937,-1057,0

-34,22,4031,-288,1883,4983,-1029,-4096,4670,2575,-2461,-4108,-4657,1288,7937,-1057,0

146,57,2284,1031,-4387,-2261,7112,7982,-1173,-534,8106,2091,3117,-3632,-5905,-6351,0

146,57,2284,1031,-4387,-2261,7112,7982,-1173,-534,8106,2091,3117,-3632,-5905,-6351,0

105,-2,7024,1949,4097,7745,4283,-3324,1881,6370,-5999,-6080,-3969,1089,5193,-3979,0

105,-2,7024,1949,4097,7745,4283,-3324,1881,6370,-5999,-6080,-3969,1089,5193,-3979,0

109,-103,-1917,5833,-69,-6930,1705,-4923,4425,-5700,-3955,-2806,4675,-1074,7248,5702,0

109,-103,-1917,5833,-69,-6930,1705,-4923,4425,-5700,-3955,-2806,4675,-1074,7248,5702,0

-8,141,-2739,-7999,-672,7755,519,-8045,1070,-504,-2032,6963,4568,-1625,-6012,-8025,0

-8,141,-2739,-7999,-672,7755,519,-8045,1070,-504,-2032,6963,4568,-1625,-6012,-8025,0

136,55,5903,-7074,-2892,3619,-5483,-255,-1081,-7149,1176,-1462,6079,-6198,-1675,-6187,0

136,55,5903,-7074,-2892,3619,-5483,-255,-1081,-7149,1176,-1462,6079,-6198,-1675,-6187,0

-68,16,7254,-2414,-1330,2143,4724,-4929,3136,-4801,-3395,-7454,-6037,4795,-6246,-7437,0

-68,16,7254,-2414,-1330,2143,4724,-4929,3136,-4801,-3395,-7454,-6037,4795,-6246,-7437,0

147,111,8027,-8053,-7653,-1941,-6345,2058,2432,-557,-3669,2625,-4160,4065,-6913,212,0

147,111,8027,-8053,-7653,-1941,-6345,2058,2432,-557,-3669,2625,-4160,4065,-6913,212,0

113,117,-4066,2013,2155,7962,1528,-7845,3970,8013,-3542,-989,-2831,-2375,6717,-1948,0

113,117,-4066,2013,2155,7962,1528,-7845,3970,8013,-3542,-989,-2831,-2375,6717,-1948,0

69,74,-4797,-7839,-6110,1059,4535,2665,-7956,-4687,1596,813,-3769,3311,-3770,5930,0

69,74,-4797,-7839,-6110,1059,4535,2665,-7956,-4687,1596,813,-3769,3311,-3770,5930,0

98,-9,1170,-4613,-7840,2477,-5184,-1605,-2918,-4293,-5474,1852,3077,6392,-2217,5031,0

98,-9,1170,-4613,-7840,2477,-5184,-1605,-2918,-4293,-5474,1852,3077,6392,-2217,5031,0

-84,-21,853,-532,256,1825,-6273,-4138,1528,4199,-2139,-7977,5502,4246,-848,-6839,0

-84,-21,853,-532,256,1825,-6273,-4138,1528,4199,-2139,-7977,5502,4246,-848,-6839,0

-58,19,-2032,-246,5686,-2081,5070,-672,-4651,5547,3236,-3040,-689,-2445,-3788,1718,0

-58,19,-2032,-246,5686,-2081,5070,-672,-4651,5547,3236,-3040,-689,-2445,-3788,1718,0

47,-5,6859,2656,-7917,7454,4089,3724,6012,-6922,-3163,989,-4284,-8127,8040,-4279,0

47,-5,6859,2656,-7917,7454,4089,3724,6012,-6922,-3163,989,-4284,-8127,8040,-4279,0

-44,105,3567,-5892,-218,6595,-4893,-2856,-6068,-7596,-2186,-5419,-454,-6688,-7333,-13,0

-44,105,3567,-5892,-218,6595,-4893,-2856,-6068,-7596,-2186,-5419,-454,-6688,-7333,-13,0

-74,-21,-4205,5273,-7100,4883,-3953,-6105,-7815,-6559,-2042,-8154,-7543,-3036,-5635,-582,0

-74,-21,-4205,5273,-7100,4883,-3953,-6105,-7815,-6559,-2042,-8154,-7543,-3036,-5635,-582,0

-2,-4,-2480,1898,319,-6619,-3716,363,7710,-5792,6957,1135,1230,896,3368,-6639,0

-2,-4,-2480,1898,319,-6619,-3716,363,7710,-5792,6957,1135,1230,896,3368,-6639,0

-9,33,-6289,-6806,7818,-1725,-3076,667,-5764,7258,4902,5392,-2976,2205,2218,-5774,0

-9,33,-6289,-6806,7818,-1725,-3076,667,-5764,7258,4902,5392,-2976,2205,2218,-5774,0

